file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\projects\ASTM1394\src\main\java\com\github\chistousov\lib\astm1394\record\terminator\MessageTerminatorRecord.java,com.github.chistousov.lib.astm1394.record.terminator.MessageTerminatorRecord,class,3,5,2,3,6,2,0,8,4,0.4,0.3,0.3,5,0,5,0,0,0,5,0,0,0,1,0,0,1,0,0,0,0,1,25,2,0,1,0,0,2,6,3,0,2,1,0,0,2,38,1,0
C:\projects\ASTM1394\src\main\java\com\github\chistousov\lib\astm1394\record\ManufacturerInformationRecord.java,com.github.chistousov.lib.astm1394.record.ManufacturerInformationRecord,class,1,1,0,1,3,2,0,3,1,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,0,0,2,4,0,0,0,1,0,0,0,68,1,0
C:\projects\ASTM1394\src\test\java\com\github\chistousov\lib\astm1394\unicelldxh\ResultUniCellDxHrecord.java,com.github.chistousov.lib.astm1394.unicelldxh.ResultUniCellDxHrecord,class,7,9,2,7,36,2,0,32,377,0.9009217,0.094623655,0.7612903,31,0,31,0,0,0,31,0,0,0,14,0,0,14,0,0,0,0,5,169,15,2,3,0,0,5,37,47,4,33,1,0,0,5,76,1,0
C:\projects\ASTM1394\src\main\java\com\github\chistousov\lib\astm1394\record\UniversalTestIDField.java,com.github.chistousov.lib.astm1394.record.UniversalTestIDField,class,1,3,2,1,2,1,0,0,0,0,1,1,2,0,2,0,0,0,2,0,0,0,4,0,0,4,0,0,0,0,0,15,1,0,0,0,0,0,0,4,1,4,0,0,0,0,99,1,0
C:\projects\ASTM1394\src\test\java\com\github\chistousov\lib\astm1394\unicelldxh\TestOrderUniCellDxHRecord.java,com.github.chistousov.lib.astm1394.unicelldxh.TestOrderUniCellDxHRecord,class,3,5,2,3,2,3,0,0,1,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0
C:\projects\ASTM1394\src\main\java\com\github\chistousov\lib\astm1394\record\order\TestOrderRecord.java,com.github.chistousov.lib.astm1394.record.order.TestOrderRecord,class,9,12,3,9,74,2,0,44,1890,0.95334977,0.045673076,0.82740384,65,0,65,0,0,0,65,0,0,0,31,0,0,31,0,0,0,0,11,351,32,3,5,0,0,7,71,100,6,72,2,0,0,9,172,1,0
C:\projects\ASTM1394\src\main\java\com\github\chistousov\lib\astm1394\record\result\ResultRecord.java,com.github.chistousov.lib.astm1394.record.result.ResultRecord,class,7,9,2,7,58,2,0,46,678,0.92500013,0.055330634,0.35222673,40,0,39,1,0,0,39,0,0,0,17,0,0,17,0,0,0,0,9,233,20,0,10,4,0,4,38,50,2,40,2,0,0,6,102,1,0
C:\projects\ASTM1394\src\test\java\com\github\chistousov\lib\astm1394\unicelldxh\PatientInformationUniCellDxHRecord.java,com.github.chistousov.lib.astm1394.unicelldxh.PatientInformationUniCellDxHRecord,class,3,4,1,3,2,3,0,0,1,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0
C:\projects\ASTM1394\src\test\java\com\github\chistousov\lib\astm1394\unicelldxh\RequestInformationUniCellDxHRecord.java,com.github.chistousov.lib.astm1394.unicelldxh.RequestInformationUniCellDxHRecord,class,2,3,1,2,2,3,0,0,1,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0
C:\projects\ASTM1394\src\main\java\com\github\chistousov\lib\astm1394\record\header\MessageHeaderRecord.java,com.github.chistousov.lib.astm1394.record.header.MessageHeaderRecord,class,3,4,1,3,27,2,0,15,253,0.88461524,0.11076923,0.9230769,26,0,26,0,0,0,26,0,0,0,12,0,0,12,0,0,0,0,5,133,12,0,1,0,0,1,33,36,2,24,1,0,0,2,231,1,0
C:\projects\ASTM1394\src\main\java\com\github\chistousov\lib\astm1394\record\patient\AdmissionStatus.java,com.github.chistousov.lib.astm1394.record.patient.AdmissionStatus,enum,1,3,2,1,10,1,0,4,0,0.57142854,0.4642857,0.75,7,1,6,0,0,1,8,0,0,0,4,1,0,4,0,0,1,0,0,42,7,0,1,0,0,19,0,6,1,5,1,0,0,0,49,1,0
C:\projects\ASTM1394\src\test\java\com\github\chistousov\lib\astm1394\centaurxp\TestOrderCentaurXPRecord.java,com.github.chistousov.lib.astm1394.centaurxp.TestOrderCentaurXPRecord,class,3,5,2,3,2,3,0,0,1,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0
C:\projects\ASTM1394\src\main\java\com\github\chistousov\lib\astm1394\record\comment\CommentRecord.java,com.github.chistousov.lib.astm1394.record.comment.CommentRecord,class,4,15,11,4,9,2,0,12,10,0.625,0.32142857,0.75,8,0,8,0,0,0,8,0,0,0,3,0,0,3,0,0,0,0,2,42,3,0,1,0,0,2,10,9,0,6,1,0,0,4,26,1,0
C:\projects\ASTM1394\src\main\java\com\github\chistousov\lib\astm1394\record\result\ResultAbnormalFlag.java,com.github.chistousov.lib.astm1394.record.result.ResultAbnormalFlag,enum,1,4,3,1,10,1,0,4,0,0.5714286,0.4642857,0.75,7,1,6,0,0,1,8,0,0,0,4,1,0,4,0,0,1,0,0,50,7,0,1,0,0,43,0,6,1,5,1,0,0,0,69,1,0
C:\projects\ASTM1394\src\main\java\com\github\chistousov\lib\astm1394\record\patient\IsolationStatus.java,com.github.chistousov.lib.astm1394.record.patient.IsolationStatus,enum,1,3,2,1,10,1,0,4,0,0.5714286,0.4642857,0.75,7,1,6,0,0,1,8,0,0,0,4,1,0,4,0,0,1,0,0,47,7,0,1,0,0,34,0,6,1,5,1,0,0,0,65,1,0
C:\projects\ASTM1394\src\main\java\com\github\chistousov\lib\astm1394\record\comment\CommentSource.java,com.github.chistousov.lib.astm1394.record.comment.CommentSource,enum,1,3,2,1,10,1,0,4,0,0.57142854,0.4642857,0.75,7,1,6,0,0,1,8,0,0,0,4,1,0,4,0,0,1,0,0,41,7,0,1,0,0,16,0,6,1,5,1,0,0,0,27,1,0
C:\projects\ASTM1394\src\test\java\com\github\chistousov\lib\astm1394\unicelldxh\IWithCommentsUniCellDxH.java,com.github.chistousov.lib.astm1394.unicelldxh.IWithCommentsUniCellDxH,interface,2,3,1,2,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
C:\projects\ASTM1394\src\main\java\com\github\chistousov\lib\astm1394\record\IWithComments.java,com.github.chistousov.lib.astm1394.record.IWithComments,interface,1,9,8,1,2,1,0,0,1,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,0
C:\projects\ASTM1394\src\main\java\com\github\chistousov\lib\astm1394\Message.java,com.github.chistousov.lib.astm1394.Message,class,17,18,1,17,58,1,0,41,5,0.78021973,0.47252747,1,14,0,14,0,0,0,14,0,0,0,13,0,0,13,0,0,0,0,4,269,5,1,14,17,0,30,5,51,2,31,3,0,0,2,97,1,0
C:\projects\ASTM1394\src\test\java\com\github\chistousov\lib\astm1394\MessageTest.java,com.github.chistousov.lib.astm1394.MessageTest,class,18,18,0,18,18,1,0,20,66,0,0,0,12,6,0,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,30,98,18,0,0,6,0,78,0,12,6,24,2,0,0,12,31,0,0
C:\projects\ASTM1394\src\main\java\com\github\chistousov\lib\astm1394\record\patient\PatientSex.java,com.github.chistousov.lib.astm1394.record.patient.PatientSex,enum,1,3,2,1,10,1,0,4,0,0.5714286,0.4642857,0.75,7,1,6,0,0,1,8,0,0,0,4,1,0,4,0,0,1,0,0,40,7,0,1,0,0,13,0,6,1,5,1,0,0,0,24,1,0
