file,class,method,variable,usage
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\plugin\CompositeMovementPlugin.java,org.terasology.module.behaviors.plugin.CompositeMovementPlugin,getJpsPlugin/1[org.terasology.module.behaviors.plugin.EntityRef],plugins,1
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\plugin\FallingMovementPlugin.java,org.terasology.module.behaviors.plugin.FallingMovementPlugin,"move/3[org.terasology.module.behaviors.plugin.EntityRef,org.terasology.module.behaviors.plugin.Vector3fc,int]",logger,2
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\systems\FindNearbyPlayersSystem.java,org.terasology.module.behaviors.systems.FindNearbyPlayersSystem,update/1[float],entityManager,2
C:\projects\Behaviors\src\test\java\org\terasology\module\behaviors\BehaviorTests.java,org.terasology.module.behaviors.BehaviorTests,prefabTest/1[org.terasology.module.behaviors.ResourceUrn],entityManager,1
C:\projects\Behaviors\src\test\java\org\terasology\module\behaviors\BehaviorTests.java,org.terasology.module.behaviors.BehaviorTests,prefabTest/1[org.terasology.module.behaviors.ResourceUrn],assetManager,1
C:\projects\Behaviors\src\test\java\org\terasology\module\behaviors\BehaviorTests.java,org.terasology.module.behaviors.BehaviorTests,behaviorsTest/1[org.terasology.module.behaviors.ResourceUrn],assetManager,1
C:\projects\Behaviors\src\test\java\org\terasology\module\behaviors\BehaviorTests.java,org.terasology.module.behaviors.BehaviorTests,behaviors/0,assetManager,1
C:\projects\Behaviors\src\test\java\org\terasology\module\behaviors\BehaviorTests.java,org.terasology.module.behaviors.BehaviorTests,prefabs/0,assetManager,1
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\actions\MoveAlongPathNode.java,org.terasology.module.behaviors.actions.MoveAlongPathNode,"modify/2[org.terasology.module.behaviors.actions.Actor,org.terasology.module.behaviors.actions.BehaviorState]",logger,3
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\actions\CheckNightAction.java,org.terasology.module.behaviors.actions.CheckNightAction,"modify/2[org.terasology.module.behaviors.actions.Actor,org.terasology.module.behaviors.actions.BehaviorState]",nightTrackerSystem,1
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\actions\CheckNightAction.java,org.terasology.module.behaviors.actions.CheckNightAction,construct/1[org.terasology.module.behaviors.actions.Actor],nightTrackerSystem,2
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\actions\SetTargetToNearbyPlayer.java,org.terasology.module.behaviors.actions.SetTargetToNearbyPlayer,"modify/2[org.terasology.module.behaviors.actions.Actor,org.terasology.module.behaviors.actions.BehaviorState]",time,1
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\actions\SetTargetToNearbyPlayer.java,org.terasology.module.behaviors.actions.SetTargetToNearbyPlayer,construct/1[org.terasology.module.behaviors.actions.Actor],time,2
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\actions\DamageFollowedEntityAction.java,org.terasology.module.behaviors.actions.DamageFollowedEntityAction,"modify/2[org.terasology.module.behaviors.actions.Actor,org.terasology.module.behaviors.actions.BehaviorState]",attackRange,1
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\actions\DamageFollowedEntityAction.java,org.terasology.module.behaviors.actions.DamageFollowedEntityAction,"modify/2[org.terasology.module.behaviors.actions.Actor,org.terasology.module.behaviors.actions.BehaviorState]",damage,1
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\plugin\WalkingMovementPlugin.java,org.terasology.module.behaviors.plugin.WalkingMovementPlugin,"move/3[org.terasology.module.behaviors.plugin.EntityRef,org.terasology.module.behaviors.plugin.Vector3fc,int]",logger,2
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\actions\SetTargetToNearbyBlockAwayFromInstigatorAction.java,org.terasology.module.behaviors.actions.SetTargetToNearbyBlockAwayFromInstigatorAction,construct/1[org.terasology.module.behaviors.actions.Actor],movementPluginSystem,2
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\actions\SetTargetToNearbyBlockAwayFromInstigatorAction.java,org.terasology.module.behaviors.actions.SetTargetToNearbyBlockAwayFromInstigatorAction,"findRandomNearbyBlockAwayFromPlayer/2[org.terasology.module.behaviors.actions.Vector3ic,org.terasology.module.behaviors.actions.Actor]",RANDOM_BLOCK_ITERATIONS,1
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\actions\SetTargetToNearbyBlockAwayFromInstigatorAction.java,org.terasology.module.behaviors.actions.SetTargetToNearbyBlockAwayFromInstigatorAction,"findRandomNearbyBlockAwayFromPlayer/2[org.terasology.module.behaviors.actions.Vector3ic,org.terasology.module.behaviors.actions.Actor]",random,1
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\actions\SetTargetToNearbyBlockAwayFromInstigatorAction.java,org.terasology.module.behaviors.actions.SetTargetToNearbyBlockAwayFromInstigatorAction,"findRandomNearbyBlockAwayFromPlayer/2[org.terasology.module.behaviors.actions.Vector3ic,org.terasology.module.behaviors.actions.Actor]",movementPluginSystem,1
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\actions\SetTargetToNearbyBlockNode.java,org.terasology.module.behaviors.actions.SetTargetToNearbyBlockNode,"modify/2[org.terasology.module.behaviors.actions.Actor,org.terasology.module.behaviors.actions.BehaviorState]",random,1
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\actions\SetTargetToNearbyBlockNode.java,org.terasology.module.behaviors.actions.SetTargetToNearbyBlockNode,"modify/2[org.terasology.module.behaviors.actions.Actor,org.terasology.module.behaviors.actions.BehaviorState]",logger,5
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\actions\SetTargetToNearbyBlockNode.java,org.terasology.module.behaviors.actions.SetTargetToNearbyBlockNode,"modify/2[org.terasology.module.behaviors.actions.Actor,org.terasology.module.behaviors.actions.BehaviorState]",movementPluginSystem,1
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\actions\SetTargetToNearbyBlockNode.java,org.terasology.module.behaviors.actions.SetTargetToNearbyBlockNode,"modify/2[org.terasology.module.behaviors.actions.Actor,org.terasology.module.behaviors.actions.BehaviorState]",moveProbability,1
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\actions\SetTargetToNearbyBlockNode.java,org.terasology.module.behaviors.actions.SetTargetToNearbyBlockNode,"findRandomNearbyBlock/2[org.terasology.module.behaviors.actions.Vector3ic,org.terasology.module.behaviors.actions.JPSPlugin]",random,2
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\actions\SetTargetToNearbyBlockNode.java,org.terasology.module.behaviors.actions.SetTargetToNearbyBlockNode,construct/1[org.terasology.module.behaviors.actions.Actor],movementPluginSystem,2
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\components\MeleeAttackComponent.java,org.terasology.module.behaviors.components.MeleeAttackComponent,copyFrom/1[org.terasology.module.behaviors.components.MeleeAttackComponent],animationPool,2
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\components\FleeOnHitComponent.java,org.terasology.module.behaviors.components.FleeOnHitComponent,copyFrom/1[org.terasology.module.behaviors.components.FleeOnHitComponent],minDistance,1
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\components\FleeOnHitComponent.java,org.terasology.module.behaviors.components.FleeOnHitComponent,copyFrom/1[org.terasology.module.behaviors.components.FleeOnHitComponent],speedMultiplier,1
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\systems\NightTrackerSystem.java,org.terasology.module.behaviors.systems.NightTrackerSystem,isNight/0,isSunUp,1
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\systems\NightTrackerSystem.java,org.terasology.module.behaviors.systems.NightTrackerSystem,"onDawnEvent/2[org.terasology.module.behaviors.systems.OnDawnEvent,org.terasology.module.behaviors.systems.EntityRef]",isSunUp,1
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\systems\NightTrackerSystem.java,org.terasology.module.behaviors.systems.NightTrackerSystem,"onDuskEvent/2[org.terasology.module.behaviors.systems.OnDuskEvent,org.terasology.module.behaviors.systems.EntityRef]",isSunUp,1
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\actions\FollowPlayerWithinRangeAction.java,org.terasology.module.behaviors.actions.FollowPlayerWithinRangeAction,construct/1[org.terasology.module.behaviors.actions.Actor],entityManager,2
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\actions\FollowPlayerWithinRangeAction.java,org.terasology.module.behaviors.actions.FollowPlayerWithinRangeAction,"modify/2[org.terasology.module.behaviors.actions.Actor,org.terasology.module.behaviors.actions.BehaviorState]",entityManager,1
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\actions\FollowPlayerWithinRangeAction.java,org.terasology.module.behaviors.actions.FollowPlayerWithinRangeAction,"modify/2[org.terasology.module.behaviors.actions.Actor,org.terasology.module.behaviors.actions.BehaviorState]",maxDistance,1
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\components\FindNearbyPlayersComponent.java,org.terasology.module.behaviors.components.FindNearbyPlayersComponent,copyFrom/1[org.terasology.module.behaviors.components.FindNearbyPlayersComponent],charactersWithinRange,1
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\components\FindNearbyPlayersComponent.java,org.terasology.module.behaviors.components.FindNearbyPlayersComponent,copyFrom/1[org.terasology.module.behaviors.components.FindNearbyPlayersComponent],closestCharacter,1
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\components\FindNearbyPlayersComponent.java,org.terasology.module.behaviors.components.FindNearbyPlayersComponent,copyFrom/1[org.terasology.module.behaviors.components.FindNearbyPlayersComponent],searchRadius,1
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\debug\DebugRenderSystem.java,org.terasology.module.behaviors.debug.DebugRenderSystem,renderOverlay/0,selectionRenderer,3
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\debug\DebugRenderSystem.java,org.terasology.module.behaviors.debug.DebugRenderSystem,renderOverlay/0,entityManager,1
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\debug\DebugRenderSystem.java,org.terasology.module.behaviors.debug.DebugRenderSystem,renderOverlay/0,config,1
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\debug\DebugRenderSystem.java,org.terasology.module.behaviors.debug.DebugRenderSystem,initialise/0,selectionRenderer,1
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\actions\SetSpeedAction.java,org.terasology.module.behaviors.actions.SetSpeedAction,construct/1[org.terasology.module.behaviors.actions.Actor],speedMultiplier,1
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\systems\BehaviorsEventSystem.java,org.terasology.module.behaviors.systems.BehaviorsEventSystem,"onDamage/3[org.terasology.module.behaviors.systems.OnDamagedEvent,org.terasology.module.behaviors.systems.EntityRef,org.terasology.module.behaviors.components.AttackOnHitComponent]",time,1
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\components\AttackOnHitComponent.java,org.terasology.module.behaviors.components.AttackOnHitComponent,copyFrom/1[org.terasology.module.behaviors.components.AttackOnHitComponent],speedMultiplier,1
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\components\AttackOnHitComponent.java,org.terasology.module.behaviors.components.AttackOnHitComponent,copyFrom/1[org.terasology.module.behaviors.components.AttackOnHitComponent],maxDistance,1
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\components\AttackOnHitComponent.java,org.terasology.module.behaviors.components.AttackOnHitComponent,copyFrom/1[org.terasology.module.behaviors.components.AttackOnHitComponent],instigator,1
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\components\AttackOnHitComponent.java,org.terasology.module.behaviors.components.AttackOnHitComponent,copyFrom/1[org.terasology.module.behaviors.components.AttackOnHitComponent],timeWhenHit,1
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\actions\MoveToAction.java,org.terasology.module.behaviors.actions.MoveToAction,construct/1[org.terasology.module.behaviors.actions.Actor],world,2
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\actions\MoveToAction.java,org.terasology.module.behaviors.actions.MoveToAction,construct/1[org.terasology.module.behaviors.actions.Actor],pluginSystem,2
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\actions\MoveToAction.java,org.terasology.module.behaviors.actions.MoveToAction,construct/1[org.terasology.module.behaviors.actions.Actor],time,2
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\actions\MoveToAction.java,org.terasology.module.behaviors.actions.MoveToAction,"modify/2[org.terasology.module.behaviors.actions.Actor,org.terasology.module.behaviors.actions.BehaviorState]",world,1
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\actions\MoveToAction.java,org.terasology.module.behaviors.actions.MoveToAction,"modify/2[org.terasology.module.behaviors.actions.Actor,org.terasology.module.behaviors.actions.BehaviorState]",pluginSystem,1
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\actions\MoveToAction.java,org.terasology.module.behaviors.actions.MoveToAction,"modify/2[org.terasology.module.behaviors.actions.Actor,org.terasology.module.behaviors.actions.BehaviorState]",logger,2
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\actions\MoveToAction.java,org.terasology.module.behaviors.actions.MoveToAction,"modify/2[org.terasology.module.behaviors.actions.Actor,org.terasology.module.behaviors.actions.BehaviorState]",time,2
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\components\TerritoryDistance.java,org.terasology.module.behaviors.components.TerritoryDistance,copyFrom/1[org.terasology.module.behaviors.components.TerritoryDistance],distanceSquared,1
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\components\TerritoryDistance.java,org.terasology.module.behaviors.components.TerritoryDistance,copyFrom/1[org.terasology.module.behaviors.components.TerritoryDistance],location,1
