file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\components\MinionMoveComponent.java,org.terasology.module.behaviors.components.MinionMoveComponent,copyFrom/1[org.terasology.module.behaviors.components.MinionMoveComponent],false,201,1,1,0,1,2,4,16,0,0,1,4,1,1,0,1,0,0,0,0,8,0,1,0,0,0,22,1,0,false
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\components\MinionMoveComponent.java,org.terasology.module.behaviors.components.MinionMoveComponent,advancePath/0,false,159,0,1,1,0,2,2,6,0,0,0,2,0,0,0,0,0,0,0,1,2,0,1,0,0,0,19,1,0,true
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\components\MinionMoveComponent.java,org.terasology.module.behaviors.components.MinionMoveComponent,setPathGoal/1[org.terasology.module.behaviors.components.EntityRef],false,92,2,4,3,1,1,1,4,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,43,1,0,true
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\components\MinionMoveComponent.java,org.terasology.module.behaviors.components.MinionMoveComponent,resetPath/0,false,149,0,6,6,0,1,1,4,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,9,1,0,true
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\components\MinionMoveComponent.java,org.terasology.module.behaviors.components.MinionMoveComponent,setPath/1[java.util.List<org.terasology.module.behaviors.components.Vector3i>],false,184,2,2,1,1,2,4,7,0,0,1,4,1,1,0,0,0,0,0,0,1,0,1,0,0,0,32,1,0,true
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\components\MinionMoveComponent.java,org.terasology.module.behaviors.components.MinionMoveComponent,getPathGoal/0,false,135,4,3,2,1,3,4,8,1,2,0,4,1,1,0,2,0,0,0,0,2,0,1,0,0,0,24,1,0,true
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\components\MinionMoveComponent.java,org.terasology.module.behaviors.components.MinionMoveComponent,getPathIndex/0,false,196,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\components\MinionMoveComponent.java,org.terasology.module.behaviors.components.MinionMoveComponent,getPath/0,false,192,1,3,3,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\components\MinionMoveComponent.java,org.terasology.module.behaviors.components.MinionMoveComponent,setGoalPosition/1[org.terasology.module.behaviors.components.Vector3i],false,120,1,3,3,0,2,1,6,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,24,2,0,true
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\components\MinionMoveComponent.java,org.terasology.module.behaviors.components.MinionMoveComponent,isPathFinished/0,false,171,0,1,1,0,2,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,true
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\components\BuildWallComponent.java,org.terasology.module.behaviors.components.BuildWallComponent,copyFrom/1[org.terasology.module.behaviors.components.BuildWallComponent],false,11,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,false
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\actions\CheckAttackStopAction.java,org.terasology.module.behaviors.actions.CheckAttackStopAction,"modify/2[org.terasology.module.behaviors.actions.Actor,org.terasology.module.behaviors.actions.BehaviorState]",false,50,3,2,0,2,2,2,7,2,0,2,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,37,1,0,true
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\actions\CheckAttackStopAction.java,org.terasology.module.behaviors.actions.CheckAttackStopAction,clearAttackTarget/1[org.terasology.module.behaviors.actions.Actor],false,58,4,1,1,0,3,5,13,0,2,1,5,0,0,0,0,0,0,0,0,4,0,1,0,0,0,12,2,0,false
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\actions\CheckAttackStopAction.java,org.terasology.module.behaviors.actions.CheckAttackStopAction,isTargetEntityOutOfFollowDistance/1[org.terasology.module.behaviors.actions.Actor],false,71,6,1,1,0,8,4,24,4,6,1,4,0,0,0,4,0,1,0,0,8,1,1,0,0,0,21,2,0,false
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\systems\TerritorialBehaviourSystem.java,org.terasology.module.behaviors.systems.TerritorialBehaviourSystem,update/1[float],false,47,3,0,0,0,2,5,7,0,1,1,5,0,0,1,0,0,0,0,0,2,0,1,0,0,0,24,1,0,true
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\systems\TerritorialBehaviourSystem.java,org.terasology.module.behaviors.systems.TerritorialBehaviourSystem,initialise/0,false,36,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\systems\TerritorialBehaviourSystem.java,org.terasology.module.behaviors.systems.TerritorialBehaviourSystem,"onCreatureSpawned/2[org.terasology.module.behaviors.systems.OnActivatedComponent,org.terasology.module.behaviors.systems.EntityRef]",false,57,6,0,0,0,1,3,5,0,1,2,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,12,1,0,false
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\actions\LogAction.java,org.terasology.module.behaviors.actions.LogAction,"modify/2[org.terasology.module.behaviors.actions.Actor,org.terasology.module.behaviors.actions.BehaviorState]",false,37,2,0,0,0,1,4,4,1,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,1,false
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\actions\LogAction.java,org.terasology.module.behaviors.actions.LogAction,construct/1[org.terasology.module.behaviors.actions.Actor],false,32,1,0,0,0,1,2,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\actions\SetAnimationAction.java,org.terasology.module.behaviors.actions.SetAnimationAction,SetAnimationAction/0,true,34,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\actions\SetAnimationAction.java,org.terasology.module.behaviors.actions.SetAnimationAction,construct/1[org.terasology.module.behaviors.actions.Actor],false,39,3,0,0,0,6,8,23,0,3,1,8,0,0,1,4,0,0,0,0,6,0,3,0,0,0,19,1,0,false
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\actions\SetAnimationAction.java,org.terasology.module.behaviors.actions.SetAnimationAction,"modify/2[org.terasology.module.behaviors.actions.Actor,org.terasology.module.behaviors.actions.BehaviorState]",false,65,2,0,0,0,1,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\actions\PlayMusicAction.java,org.terasology.module.behaviors.actions.PlayMusicAction,createEndListener/1[org.terasology.module.behaviors.actions.Actor],false,65,2,1,1,0,1,2,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,2,0,false
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\actions\PlayMusicAction.java,org.terasology.module.behaviors.actions.PlayMusicAction,construct/1[org.terasology.module.behaviors.actions.Actor],false,37,5,1,0,1,5,7,15,0,1,1,7,1,1,0,4,0,0,0,0,3,0,2,0,0,0,14,1,0,false
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\actions\PlayMusicAction.java,org.terasology.module.behaviors.actions.PlayMusicAction,"modify/2[org.terasology.module.behaviors.actions.Actor,org.terasology.module.behaviors.actions.BehaviorState]",false,57,2,0,0,0,3,2,7,2,1,2,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,10,1,0,false
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\components\TargetComponent.java,org.terasology.module.behaviors.components.TargetComponent,copyFrom/1[org.terasology.module.behaviors.components.TargetComponent],false,18,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\actions\LookAtAction.java,org.terasology.module.behaviors.actions.LookAtAction,"process/2[org.terasology.module.behaviors.actions.Actor,org.terasology.module.behaviors.components.TargetComponent]",false,47,6,1,1,0,4,13,21,2,13,2,13,0,0,0,0,0,2,0,6,13,4,1,0,0,0,31,2,0,false
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\actions\LookAtAction.java,org.terasology.module.behaviors.actions.LookAtAction,"modify/2[org.terasology.module.behaviors.actions.Actor,org.terasology.module.behaviors.actions.BehaviorState]",false,38,4,1,0,1,2,2,7,2,1,2,2,1,1,0,1,0,0,0,0,1,0,1,0,0,0,10,1,0,false
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\actions\FindDummyPathTo.java,org.terasology.module.behaviors.actions.FindDummyPathTo,"modify/2[org.terasology.module.behaviors.actions.Actor,org.terasology.module.behaviors.actions.BehaviorState]",false,24,4,2,0,2,2,5,10,2,2,2,5,0,0,0,1,0,0,0,0,2,0,1,0,0,0,12,1,0,false
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\plugin\FlyingMovementPlugin.java,org.terasology.module.behaviors.plugin.FlyingMovementPlugin,getPitch/1[org.terasology.module.behaviors.plugin.Vector3f],false,62,1,1,1,0,1,2,3,1,0,1,2,0,0,0,0,0,1,0,1,0,2,0,0,0,0,4,2,0,false
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\plugin\FlyingMovementPlugin.java,org.terasology.module.behaviors.plugin.FlyingMovementPlugin,"FlyingMovementPlugin/2[org.terasology.module.behaviors.plugin.WorldProvider,org.terasology.module.behaviors.plugin.Time]",true,24,2,1,1,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\plugin\FlyingMovementPlugin.java,org.terasology.module.behaviors.plugin.FlyingMovementPlugin,FlyingMovementPlugin/0,true,28,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\plugin\FlyingMovementPlugin.java,org.terasology.module.behaviors.plugin.FlyingMovementPlugin,"move/3[org.terasology.module.behaviors.plugin.EntityRef,org.terasology.module.behaviors.plugin.Vector3fc,int]",false,39,9,4,0,4,3,12,14,1,5,3,12,1,1,0,1,0,0,3,0,5,0,1,0,0,0,23,1,1,false
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\plugin\FlyingMovementPlugin.java,org.terasology.module.behaviors.plugin.FlyingMovementPlugin,getJpsPlugin/1[org.terasology.module.behaviors.plugin.EntityRef],false,33,5,1,0,1,1,2,4,1,1,1,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,15,1,0,false
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\actions\CheckFleeContinueAction.java,org.terasology.module.behaviors.actions.CheckFleeContinueAction,"modify/2[org.terasology.module.behaviors.actions.Actor,org.terasology.module.behaviors.actions.BehaviorState]",false,23,6,0,0,0,6,6,27,5,9,2,6,0,0,0,3,0,0,0,0,9,1,1,0,0,0,20,1,0,false
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\plugin\CompositeMovementPlugin.java,org.terasology.module.behaviors.plugin.CompositeMovementPlugin,"move/3[org.terasology.module.behaviors.plugin.EntityRef,org.terasology.module.behaviors.plugin.Vector3fc,int]",false,44,7,2,0,2,3,6,10,2,2,3,6,0,0,1,0,0,0,0,0,2,0,2,0,0,0,19,1,0,false
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\plugin\CompositeMovementPlugin.java,org.terasology.module.behaviors.plugin.CompositeMovementPlugin,"CompositeMovementPlugin/3[org.terasology.module.behaviors.plugin.WorldProvider,org.terasology.module.behaviors.plugin.Time,java.util.Collection<org.terasology.module.behaviors.plugin.MovementPlugin>]",true,25,3,1,1,0,1,1,4,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,false
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\plugin\CompositeMovementPlugin.java,org.terasology.module.behaviors.plugin.CompositeMovementPlugin,getPlugins/0,false,30,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\plugin\CompositeMovementPlugin.java,org.terasology.module.behaviors.plugin.CompositeMovementPlugin,getJpsPlugin/1[org.terasology.module.behaviors.plugin.EntityRef],false,35,4,1,0,1,2,2,7,1,1,1,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,14,1,0,false
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\plugin\FallingMovementPlugin.java,org.terasology.module.behaviors.plugin.FallingMovementPlugin,"move/3[org.terasology.module.behaviors.plugin.EntityRef,org.terasology.module.behaviors.plugin.Vector3fc,int]",false,40,8,3,0,3,3,11,13,1,4,3,11,0,0,0,1,0,0,3,1,4,0,1,0,0,0,21,1,1,false
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\plugin\FallingMovementPlugin.java,org.terasology.module.behaviors.plugin.FallingMovementPlugin,FallingMovementPlugin/0,true,29,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\plugin\FallingMovementPlugin.java,org.terasology.module.behaviors.plugin.FallingMovementPlugin,getJpsPlugin/1[org.terasology.module.behaviors.plugin.EntityRef],false,34,5,1,0,1,1,2,4,1,1,1,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,15,1,0,false
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\plugin\FallingMovementPlugin.java,org.terasology.module.behaviors.plugin.FallingMovementPlugin,"FallingMovementPlugin/2[org.terasology.module.behaviors.plugin.WorldProvider,org.terasology.module.behaviors.plugin.Time]",true,25,2,1,1,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\systems\FindNearbyPlayersSystem.java,org.terasology.module.behaviors.systems.FindNearbyPlayersSystem,"isEqual/2[java.util.List<org.terasology.module.behaviors.systems.EntityRef>,java.util.List<org.terasology.module.behaviors.systems.EntityRef>]",false,85,1,1,1,0,6,2,11,3,2,2,2,0,0,0,5,0,2,0,0,2,0,1,0,0,0,8,2,0,false
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\systems\FindNearbyPlayersSystem.java,org.terasology.module.behaviors.systems.FindNearbyPlayersSystem,update/1[float],false,39,7,1,0,1,7,18,37,0,15,1,18,1,1,2,2,0,0,0,1,17,1,2,0,0,2,36,1,0,false
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\actions\FollowCharacterAction.java,org.terasology.module.behaviors.actions.FollowCharacterAction,"modify/2[org.terasology.module.behaviors.actions.Actor,org.terasology.module.behaviors.actions.BehaviorState]",false,26,2,0,0,0,1,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\actions\FollowCharacterAction.java,org.terasology.module.behaviors.actions.FollowCharacterAction,construct/1[org.terasology.module.behaviors.actions.Actor],false,17,3,1,0,1,1,2,6,0,2,1,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,1,0,false
C:\projects\Behaviors\src\test\java\org\terasology\module\behaviors\BehaviorTests.java,org.terasology.module.behaviors.BehaviorTests,prefabTest/1[org.terasology.module.behaviors.ResourceUrn],false,66,6,0,0,0,2,10,12,0,3,1,10,0,0,0,0,0,0,4,0,3,1,1,0,0,1,15,0,0,false
C:\projects\Behaviors\src\test\java\org\terasology\module\behaviors\BehaviorTests.java,org.terasology.module.behaviors.BehaviorTests,behaviorsTest/1[org.terasology.module.behaviors.ResourceUrn],false,55,4,0,0,0,1,8,6,0,1,1,8,0,0,0,0,0,0,9,0,1,4,0,0,0,1,20,0,0,false
C:\projects\Behaviors\src\test\java\org\terasology\module\behaviors\BehaviorTests.java,org.terasology.module.behaviors.BehaviorTests,behaviors/0,false,40,2,0,0,0,1,3,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
C:\projects\Behaviors\src\test\java\org\terasology\module\behaviors\BehaviorTests.java,org.terasology.module.behaviors.BehaviorTests,prefabs/0,false,47,2,0,0,0,1,3,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\actions\MoveAlongPathNode.java,org.terasology.module.behaviors.actions.MoveAlongPathNode,"modify/2[org.terasology.module.behaviors.actions.Actor,org.terasology.module.behaviors.actions.BehaviorState]",false,32,3,3,0,3,3,8,19,3,1,2,8,0,0,0,1,0,0,3,0,1,0,2,0,0,0,14,1,3,false
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\actions\CheckNightAction.java,org.terasology.module.behaviors.actions.CheckNightAction,"modify/2[org.terasology.module.behaviors.actions.Actor,org.terasology.module.behaviors.actions.BehaviorState]",false,31,3,1,0,1,2,1,6,2,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,1,0,false
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\actions\CheckNightAction.java,org.terasology.module.behaviors.actions.CheckNightAction,construct/1[org.terasology.module.behaviors.actions.Actor],false,23,2,0,0,0,2,1,5,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,7,1,0,false
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\actions\SetTargetToNearbyPlayer.java,org.terasology.module.behaviors.actions.SetTargetToNearbyPlayer,"modify/2[org.terasology.module.behaviors.actions.Actor,org.terasology.module.behaviors.actions.BehaviorState]",false,31,5,1,0,1,3,6,13,2,2,2,6,0,0,0,0,0,0,0,0,5,0,1,0,0,0,12,1,0,false
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\actions\SetTargetToNearbyPlayer.java,org.terasology.module.behaviors.actions.SetTargetToNearbyPlayer,construct/1[org.terasology.module.behaviors.actions.Actor],false,23,2,0,0,0,2,1,5,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,5,1,0,false
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\actions\DamageFollowedEntityAction.java,org.terasology.module.behaviors.actions.DamageFollowedEntityAction,"modify/2[org.terasology.module.behaviors.actions.Actor,org.terasology.module.behaviors.actions.BehaviorState]",false,34,9,0,0,0,4,6,19,4,6,2,6,0,0,0,2,0,0,0,0,6,0,1,0,0,0,28,1,0,false
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\plugin\WalkingMovementPlugin.java,org.terasology.module.behaviors.plugin.WalkingMovementPlugin,WalkingMovementPlugin/0,true,28,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\plugin\WalkingMovementPlugin.java,org.terasology.module.behaviors.plugin.WalkingMovementPlugin,"move/3[org.terasology.module.behaviors.plugin.EntityRef,org.terasology.module.behaviors.plugin.Vector3fc,int]",false,39,8,3,0,3,3,11,13,1,4,3,11,0,0,0,1,0,0,3,1,4,0,1,0,0,0,21,1,1,false
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\plugin\WalkingMovementPlugin.java,org.terasology.module.behaviors.plugin.WalkingMovementPlugin,getJpsPlugin/1[org.terasology.module.behaviors.plugin.EntityRef],false,33,5,1,0,1,1,2,4,1,1,1,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,15,1,0,false
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\plugin\WalkingMovementPlugin.java,org.terasology.module.behaviors.plugin.WalkingMovementPlugin,"WalkingMovementPlugin/2[org.terasology.module.behaviors.plugin.WorldProvider,org.terasology.module.behaviors.plugin.Time]",true,24,2,2,2,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\actions\SetTargetToNearbyBlockAwayFromInstigatorAction.java,org.terasology.module.behaviors.actions.SetTargetToNearbyBlockAwayFromInstigatorAction,construct/1[org.terasology.module.behaviors.actions.Actor],false,44,2,0,0,0,2,1,5,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,7,1,0,false
C:\projects\Behaviors\src\main\java\org\terasology\module\behaviors\actions\SetTargetToNearbyBlockAwayFromInstigatorAction.java,org.terasology.module.behaviors.actions.SetTargetToNearbyBlockAwayFromInstigatorAction,"modify/2[org.terasology.module.behaviors.actions.Actor,org.terasology.module.behaviors.actions.BehaviorState]",false,52,7,1,0,1,3,5,13,2,3,2,5,1,1,0,2,0,0,0,0,4,0,1,0,0,0,22,1,0,false
